汇率表;通过条件检索支持分页;searchUsingPOST_7;/mdm/exchangeRate/search/Q003;POST;BODY
页面初始化;mdm初始化下拉通过namevalue取值;getUsingGET_8;/mdm/init/Q001;GET;BODY
人员信息表;新增数据;addUsingPOST_8;/mdm/person/P001;POST;BODY
人员信息表;删除数据;deleteUsingDELETE_8;/mdm/person/P002;DELETE;PATH
人员信息表;修改数据;updateUsingPUT_8;/mdm/person/P003;PUT;BODY
人员信息表;批量删除数据;deleteBatchIdsUsingDELETE_8;/mdm/person/P004;DELETE;BODY
人员信息表;通过主键查询单条数据;getUsingGET_9;/mdm/person/Q001;GET;PATH
人员信息表;通过员工号查询单条数据;queryUsingGET_8;/mdm/person/Q002;GET;QUERY
人员信息表;人员信息导入;importPersonUsingPOST;/mdm/person/import/P005;POST;FORMDATA
人员信息表;通过条件检索支持分页;searchUsingPOST_8;/mdm/person/search/Q003;POST;BODY
岗位信息管理;新增数据;addUsingPOST_9;/mdm/position/P001;POST;BODY
岗位信息管理;删除数据;deleteUsingDELETE_9;/mdm/position/P002;DELETE;PATH
岗位信息管理;修改数据;updateUsingPOST;/mdm/position/P003;POST;BODY
岗位信息管理;查询数据;queryUsingPOST;/mdm/position/Q001;POST;BODY
岗位信息管理;岗位树查询;queryTreeUsingPOST_2;/mdm/position/Q002;POST;BODY
岗位信息管理;岗位角色查询;queryPositionRoleUsingPOST;/mdm/position/Q003;POST;BODY
岗位信息管理;岗位权限查询;queryPositionOpInfoUsingPOST;/mdm/position/Q004;POST;BODY
岗位信息管理;通过条件检索支持分页;searchUsingPOST_9;/mdm/position/Q005;POST;BODY
标准地区编码;新增数据;addUsingPOST_10;/mdm/region/P001;POST;BODY
标准地区编码;删除数据;deleteUsingDELETE_10;/mdm/region/P002;DELETE;PATH
标准地区编码;修改数据;updateUsingPUT_9;/mdm/region/P003;PUT;BODY
标准地区编码;批量删除数据;deleteBatchIdsUsingDELETE_9;/mdm/region/P004;DELETE;BODY
标准地区编码;通过主键查询单条数据;getUsingGET_10;/mdm/region/Q001;GET;PATH
标准地区编码;通过UK键查询单条数据;queryUsingGET_9;/mdm/region/Q002;GET;QUERY
标准地区编码;通过条件检索支持分页;searchUsingPOST_10;/mdm/region/search/Q003;POST;BODY
标准地区编码;省市联动查询;linkageQueryUsingGET;/mdm/region/search/Q004;GET;PATH
标准地区编码;省市树结构查询;queryTreeUsingGET;/mdm/region/tree/Q005;GET;BODY
角色岗位表;新增数据;addUsingPOST_11;/mdm/role/P001;POST;BODY
角色岗位表;删除数据;deleteUsingDELETE_11;/mdm/role/P002;DELETE;PATH
角色岗位表;修改数据;updateUsingPUT_10;/mdm/role/P003;PUT;BODY
角色岗位表;批量删除数据;deleteBatchIdsUsingDELETE_10;/mdm/role/P004;DELETE;BODY
角色岗位表;通过主键查询单条数据;getUsingGET_11;/mdm/role/Q001;GET;PATH
角色岗位表;通过UK键查询单条数据;queryUsingGET_10;/mdm/role/Q002;GET;QUERY
角色岗位表;通过条件检索支持分页;searchUsingPOST_11;/mdm/role/search/Q003;POST;BODY
角色岗位表;角色树查询;queryTreeUsingPOST_3;/mdm/role/tree/Q004;POST;BODY
工作日表;新增数据;addUsingPOST_12;/mdm/workday/P001;POST;BODY
工作日表;删除数据;deleteUsingDELETE_12;/mdm/workday/P002;DELETE;PATH
工作日表;修改数据;updateUsingPUT_11;/mdm/workday/P003;PUT;BODY
工作日表;批量删除数据;deleteBatchIdsUsingDELETE_11;/mdm/workday/P004;DELETE;BODY
工作日表;工作日初始化;initWorkDayUsingPUT;/mdm/workday/P005;PUT;BODY
工作日表;通过主键查询单条数据;getUsingGET_12;/mdm/workday/Q001;GET;PATH
工作日表;通过UK键查询单条数据;queryUsingGET_11;/mdm/workday/Q002;GET;QUERY
工作日表;通过条件检索支持分页;searchUsingPOST_12;/mdm/workday/search/Q003;POST;BODY
